Código Órgão Superior	Nome Órgão Superior	Código Órgão	Nome Órgao	Código Unidade Gestora	Nome Unidade Gestora	Código Grupo Despesa	Nome Grupo Despesa	Código Elemento Despesa	Nome Elemento Despesa	Código Função	Nome Função	Código Subfunção	Nome Subfunção	Código Programa	Nome Programa	Código Ação	Nome Ação	Linguagem Cidadã	Código Favorecido	Nome Favorecido	Número Documento	Gestão Pagamento	Data Pagamento	Valor
20000	PRESIDENCIA DA REPUBLICA	20101	PRESIDENCIA DA REPUBLICA	110319	SECRETARIA DE COMUNICACAO SOCIAL/PR	3	Outras Despesas Correntes	39	Outros Serviços de Terceiros - Pessoa Jurídica	04	Administração	131	Comunicação Social	2038	Democracia e Aperfeiçoamento da Gestão Pública	2017	Comunicação Institucional	 	57118929000218	NOVA/SB COMUNICACAO LTDA.	2017DR800042	00001	27/01/2017	101,32
20000	PRESIDENCIA DA REPUBLICA	20101	PRESIDENCIA DA REPUBLICA	110319	SECRETARIA DE COMUNICACAO SOCIAL/PR	3	Outras Despesas Correntes	39	Outros Serviços de Terceiros - Pessoa Jurídica	04	Administração	131	Comunicação Social	2038	Democracia e Aperfeiçoamento da Gestão Pública	2017	Comunicação Institucional	 	57118929000218	NOVA/SB COMUNICACAO LTDA.	2017DR800046	00001	27/01/2017	138,08
20000	PRESIDENCIA DA REPUBLICA	20101	PRESIDENCIA DA REPUBLICA	110319	SECRETARIA DE COMUNICACAO SOCIAL/PR	3	Outras Despesas Correntes	39	Outros Serviços de Terceiros - Pessoa Jurídica	04	Administração	131	Comunicação Social	2038	Democracia e Aperfeiçoamento da Gestão Pública	2017	Comunicação Institucional	 	57118929000218	NOVA/SB COMUNICACAO LTDA.	2017DR800047	00001	27/01/2017	111,85
20000	PRESIDENCIA DA REPUBLICA	20101	PRESIDENCIA DA REPUBLICA	110319	SECRETARIA DE COMUNICACAO SOCIAL/PR	3	Outras Despesas Correntes	39	Outros Serviços de Terceiros - Pessoa Jurídica	04	Administração	131	Comunicação Social	2038	Democracia e Aperfeiçoamento da Gestão Pública	2017	Comunicação Institucional	 	57118929000218	NOVA/SB COMUNICACAO LTDA.	2017DR800048	00001	30/01/2017	162,22
20000	PRESIDENCIA DA REPUBLICA	20101	PRESIDENCIA DA REPUBLICA	110319	SECRETARIA DE COMUNICACAO SOCIAL/PR	3	Outras Despesas Correntes	39	Outros Serviços de Terceiros - Pessoa Jurídica	04	Administração	131	Comunicação Social	2038	Democracia e Aperfeiçoamento da Gestão Pública	2017	Comunicação Institucional	 	57118929000218	NOVA/SB COMUNICACAO LTDA.	2017DR800050	00001	30/01/2017	196,90
20000	PRESIDENCIA DA REPUBLICA	20101	PRESIDENCIA DA REPUBLICA	110319	SECRETARIA DE COMUNICACAO SOCIAL/PR	3	Outras Despesas Correntes	39	Outros Serviços de Terceiros - Pessoa Jurídica	04	Administração	131	Comunicação Social	2038	Democracia e Aperfeiçoamento da Gestão Pública	2017	Comunicação Institucional	 	57118929000218	NOVA/SB COMUNICACAO LTDA.	2017DR800051	00001	30/01/2017	89,22
20000	PRESIDENCIA DA REPUBLICA	20101	PRESIDENCIA DA REPUBLICA	110319	SECRETARIA DE COMUNICACAO SOCIAL/PR	3	Outras Despesas Correntes	39	Outros Serviços de Terceiros - Pessoa Jurídica	04	Administração	131	Comunicação Social	2038	Democracia e Aperfeiçoamento da Gestão Pública	2017	Comunicação Institucional	 	57118929000218	NOVA/SB COMUNICACAO LTDA.	2017OB800003	00001	23/01/2017	556,59
20000	PRESIDENCIA DA REPUBLICA	20101	PRESIDENCIA DA REPUBLICA	110319	SECRETARIA DE COMUNICACAO SOCIAL/PR	3	Outras Despesas Correntes	39	Outros Serviços de Terceiros - Pessoa Jurídica	04	Administração	131	Comunicação Social	2038	Democracia e Aperfeiçoamento da Gestão Pública	2017	Comunicação Institucional	 	57118929000218	NOVA/SB COMUNICACAO LTDA.	2017OB800008	00001	24/01/2017	10707,03
20000	PRESIDENCIA DA REPUBLICA	20101	PRESIDENCIA DA REPUBLICA	110319	SECRETARIA DE COMUNICACAO SOCIAL/PR	3	Outras Despesas Correntes	39	Outros Serviços de Terceiros - Pessoa Jurídica	04	Administração	131	Comunicação Social	2038	Democracia e Aperfeiçoamento da Gestão Pública	2017	Comunicação Institucional	 	57118929000218	NOVA/SB COMUNICACAO LTDA.	2017OB800009	00001	24/01/2017	2757,31
20000	PRESIDENCIA DA REPUBLICA	20101	PRESIDENCIA DA REPUBLICA	110319	SECRETARIA DE COMUNICACAO SOCIAL/PR	3	Outras Despesas Correntes	39	Outros Serviços de Terceiros - Pessoa Jurídica	04	Administração	131	Comunicação Social	2038	Democracia e Aperfeiçoamento da Gestão Pública	2017	Comunicação Institucional	 	57118929000218	NOVA/SB COMUNICACAO LTDA.	2017OB800013	00001	24/01/2017	5109,81
20000	PRESIDENCIA DA REPUBLICA	20101	PRESIDENCIA DA REPUBLICA	110319	SECRETARIA DE COMUNICACAO SOCIAL/PR	3	Outras Despesas Correntes	39	Outros Serviços de Terceiros - Pessoa Jurídica	04	Administração	131	Comunicação Social	2038	Democracia e Aperfeiçoamento da Gestão Pública	2017	Comunicação Institucional	 	57118929000218	NOVA/SB COMUNICACAO LTDA.	2017OB800014	00001	24/01/2017	109908,69
20000	PRESIDENCIA DA REPUBLICA	20101	PRESIDENCIA DA REPUBLICA	110319	SECRETARIA DE COMUNICACAO SOCIAL/PR	3	Outras Despesas Correntes	39	Outros Serviços de Terceiros - Pessoa Jurídica	04	Administração	131	Comunicação Social	2038	Democracia e Aperfeiçoamento da Gestão Pública	2017	Comunicação Institucional	 	57118929000218	NOVA/SB COMUNICACAO LTDA.	2017OB800015	00001	24/01/2017	116943,70
20000	PRESIDENCIA DA REPUBLICA	20101	PRESIDENCIA DA REPUBLICA	110319	SECRETARIA DE COMUNICACAO SOCIAL/PR	3	Outras Despesas Correntes	39	Outros Serviços de Terceiros - Pessoa Jurídica	04	Administração	131	Comunicação Social	2038	Democracia e Aperfeiçoamento da Gestão Pública	2017	Comunicação Institucional	 	57118929000218	NOVA/SB COMUNICACAO LTDA.	2017OB800021	00001	24/01/2017	977,93
20000	PRESIDENCIA DA REPUBLICA	20101	PRESIDENCIA DA REPUBLICA	110319	SECRETARIA DE COMUNICACAO SOCIAL/PR	3	Outras Despesas Correntes	39	Outros Serviços de Terceiros - Pessoa Jurídica	04	Administração	131	Comunicação Social	2038	Democracia e Aperfeiçoamento da Gestão Pública	2017	Comunicação Institucional	 	57118929000218	NOVA/SB COMUNICACAO LTDA.	2017OB800025	00001	25/01/2017	2368,82
20000	PRESIDENCIA DA REPUBLICA	20101	PRESIDENCIA DA REPUBLICA	110319	SECRETARIA DE COMUNICACAO SOCIAL/PR	3	Outras Despesas Correntes	39	Outros Serviços de Terceiros - Pessoa Jurídica	04	Administração	131	Comunicação Social	2038	Democracia e Aperfeiçoamento da Gestão Pública	2017	Comunicação Institucional	 	57118929000218	NOVA/SB COMUNICACAO LTDA.	2017OB800033	00001	25/01/2017	88662,61
20000	PRESIDENCIA DA REPUBLICA	20101	PRESIDENCIA DA REPUBLICA	110319	SECRETARIA DE COMUNICACAO SOCIAL/PR	3	Outras Despesas Correntes	39	Outros Serviços de Terceiros - Pessoa Jurídica	04	Administração	131	Comunicação Social	2038	Democracia e Aperfeiçoamento da Gestão Pública	2017	Comunicação Institucional	 	57118929000218	NOVA/SB COMUNICACAO LTDA.	2017OB800034	00001	25/01/2017	120355,45
20000	PRESIDENCIA DA REPUBLICA	20101	PRESIDENCIA DA REPUBLICA	110319	SECRETARIA DE COMUNICACAO SOCIAL/PR	3	Outras Despesas Correntes	39	Outros Serviços de Terceiros - Pessoa Jurídica	04	Administração	131	Comunicação Social	2038	Democracia e Aperfeiçoamento da Gestão Pública	2017	Comunicação Institucional	 	57118929000218	NOVA/SB COMUNICACAO LTDA.	2017OB800035	00001	25/01/2017	10461,94
20000	PRESIDENCIA DA REPUBLICA	20101	PRESIDENCIA DA REPUBLICA	110319	SECRETARIA DE COMUNICACAO SOCIAL/PR	3	Outras Despesas Correntes	39	Outros Serviços de Terceiros - Pessoa Jurídica	04	Administração	131	Comunicação Social	2038	Democracia e Aperfeiçoamento da Gestão Pública	2017	Comunicação Institucional	 	57118929000218	NOVA/SB COMUNICACAO LTDA.	2017OB800040	00001	25/01/2017	5098,20
20000	PRESIDENCIA DA REPUBLICA	20101	PRESIDENCIA DA REPUBLICA	110319	SECRETARIA DE COMUNICACAO SOCIAL/PR	3	Outras Despesas Correntes	39	Outros Serviços de Terceiros - Pessoa Jurídica	04	Administração	131	Comunicação Social	2038	Democracia e Aperfeiçoamento da Gestão Pública	2017	Comunicação Institucional	 	57118929000218	NOVA/SB COMUNICACAO LTDA.	2017OB800042	00001	25/01/2017	1656,95
20000	PRESIDENCIA DA REPUBLICA	20101	PRESIDENCIA DA REPUBLICA	110319	SECRETARIA DE COMUNICACAO SOCIAL/PR	3	Outras Despesas Correntes	39	Outros Serviços de Terceiros - Pessoa Jurídica	04	Administração	131	Comunicação Social	2038	Democracia e Aperfeiçoamento da Gestão Pública	2017	Comunicação Institucional	 	57118929000218	NOVA/SB COMUNICACAO LTDA.	2017OB800048	00001	27/01/2017	12363,43
20000	PRESIDENCIA DA REPUBLICA	20101	PRESIDENCIA DA REPUBLICA	110319	SECRETARIA DE COMUNICACAO SOCIAL/PR	3	Outras Despesas Correntes	39	Outros Serviços de Terceiros - Pessoa Jurídica	04	Administração	131	Comunicação Social	2038	Democracia e Aperfeiçoamento da Gestão Pública	2017	Comunicação Institucional	 	57118929000218	NOVA/SB COMUNICACAO LTDA.	2017OB800052	00001	27/01/2017	16644,77
20000	PRESIDENCIA DA REPUBLICA	20101	PRESIDENCIA DA REPUBLICA	110319	SECRETARIA DE COMUNICACAO SOCIAL/PR	3	Outras Despesas Correntes	39	Outros Serviços de Terceiros - Pessoa Jurídica	04	Administração	131	Comunicação Social	2038	Democracia e Aperfeiçoamento da Gestão Pública	2017	Comunicação Institucional	 	57118929000218	NOVA/SB COMUNICACAO LTDA.	2017OB800053	00001	27/01/2017	13186,96
20000	PRESIDENCIA DA REPUBLICA	20101	PRESIDENCIA DA REPUBLICA	110319	SECRETARIA DE COMUNICACAO SOCIAL/PR	3	Outras Despesas Correntes	39	Outros Serviços de Terceiros - Pessoa Jurídica	04	Administração	131	Comunicação Social	2038	Democracia e Aperfeiçoamento da Gestão Pública	2017	Comunicação Institucional	 	57118929000218	NOVA/SB COMUNICACAO LTDA.	2017OB800056	00001	30/01/2017	19513,93
20000	PRESIDENCIA DA REPUBLICA	20101	PRESIDENCIA DA REPUBLICA	110319	SECRETARIA DE COMUNICACAO SOCIAL/PR	3	Outras Despesas Correntes	39	Outros Serviços de Terceiros - Pessoa Jurídica	04	Administração	131	Comunicação Social	2038	Democracia e Aperfeiçoamento da Gestão Pública	2017	Comunicação Institucional	 	57118929000218	NOVA/SB COMUNICACAO LTDA.	2017OB800058	00001	30/01/2017	23136,06
20000	PRESIDENCIA DA REPUBLICA	20101	PRESIDENCIA DA REPUBLICA	110319	SECRETARIA DE COMUNICACAO SOCIAL/PR	3	Outras Despesas Correntes	39	Outros Serviços de Terceiros - Pessoa Jurídica	04	Administração	131	Comunicação Social	2038	Democracia e Aperfeiçoamento da Gestão Pública	2017	Comunicação Institucional	 	57118929000218	NOVA/SB COMUNICACAO LTDA.	2017OB800059	00001	30/01/2017	10553,46
20000	PRESIDENCIA DA REPUBLICA	20101	PRESIDENCIA DA REPUBLICA	110319	SECRETARIA DE COMUNICACAO SOCIAL/PR	3	Outras Despesas Correntes	39	Outros Serviços de Terceiros - Pessoa Jurídica	04	Administração	131	Comunicação Social	2038	Democracia e Aperfeiçoamento da Gestão Pública	2017	Comunicação Institucional	 	57118929000218	NOVA/SB COMUNICACAO LTDA.	2017OB800062	00001	31/01/2017	11389,90
20000	PRESIDENCIA DA REPUBLICA	20101	PRESIDENCIA DA REPUBLICA	110319	SECRETARIA DE COMUNICACAO SOCIAL/PR	3	Outras Despesas Correntes	39	Outros Serviços de Terceiros - Pessoa Jurídica	04	Administração	131	Comunicação Social	2038	Democracia e Aperfeiçoamento da Gestão Pública	2017	Comunicação Institucional	 	59158535000138	RADIO 99 FM STEREO LTDA	2017DF800047	00001	24/01/2017	141,22
20000	PRESIDENCIA DA REPUBLICA	20101	PRESIDENCIA DA REPUBLICA	110319	SECRETARIA DE COMUNICACAO SOCIAL/PR	3	Outras Despesas Correntes	39	Outros Serviços de Terceiros - Pessoa Jurídica	04	Administração	131	Comunicação Social	2038	Democracia e Aperfeiçoamento da Gestão Pública	2017	Comunicação Institucional	 	59158535000138	RADIO 99 FM STEREO LTDA	2017DF800226	00001	27/01/2017	56,70
20000	PRESIDENCIA DA REPUBLICA	20101	PRESIDENCIA DA REPUBLICA	110319	SECRETARIA DE COMUNICACAO SOCIAL/PR	3	Outras Despesas Correntes	39	Outros Serviços de Terceiros - Pessoa Jurídica	04	Administração	131	Comunicação Social	2038	Democracia e Aperfeiçoamento da Gestão Pública	2017	Comunicação Institucional	 	60303914000153	PLANALTO - FM STEREO SOM S.A.	2017DF800076	00001	24/01/2017	137,23
20000	PRESIDENCIA DA REPUBLICA	20101	PRESIDENCIA DA REPUBLICA	110319	SECRETARIA DE COMUNICACAO SOCIAL/PR	3	Outras Despesas Correntes	39	Outros Serviços de Terceiros - Pessoa Jurídica	04	Administração	131	Comunicação Social	2038	Democracia e Aperfeiçoamento da Gestão Pública	2017	Comunicação Institucional	 	60509239000113	RADIO E TELEVISAO BANDEIRANTES S.A.	2017DF800023	00001	24/01/2017	401,64
20000	PRESIDENCIA DA REPUBLICA	20101	PRESIDENCIA DA REPUBLICA	110319	SECRETARIA DE COMUNICACAO SOCIAL/PR	3	Outras Despesas Correntes	39	Outros Serviços de Terceiros - Pessoa Jurídica	04	Administração	131	Comunicação Social	2038	Democracia e Aperfeiçoamento da Gestão Pública	2017	Comunicação Institucional	 	60509239000113	RADIO E TELEVISAO BANDEIRANTES S.A.	2017DF800028	00001	24/01/2017	562,28
20000	PRESIDENCIA DA REPUBLICA	20101	PRESIDENCIA DA REPUBLICA	110319	SECRETARIA DE COMUNICACAO SOCIAL/PR	3	Outras Despesas Correntes	39	Outros Serviços de Terceiros - Pessoa Jurídica	04	Administração	131	Comunicação Social	2038	Democracia e Aperfeiçoamento da Gestão Pública	2017	Comunicação Institucional	 	60509239000113	RADIO E TELEVISAO BANDEIRANTES S.A.	2017DF800069	00001	24/01/2017	5971,74
20000	PRESIDENCIA DA REPUBLICA	20101	PRESIDENCIA DA REPUBLICA	110319	SECRETARIA DE COMUNICACAO SOCIAL/PR	3	Outras Despesas Correntes	39	Outros Serviços de Terceiros - Pessoa Jurídica	04	Administração	131	Comunicação Social	2038	Democracia e Aperfeiçoamento da Gestão Pública	2017	Comunicação Institucional	 	60509239000113	RADIO E TELEVISAO BANDEIRANTES S.A.	2017DF800077	00001	24/01/2017	484,77
20000	PRESIDENCIA DA REPUBLICA	20101	PRESIDENCIA DA REPUBLICA	110319	SECRETARIA DE COMUNICACAO SOCIAL/PR	3	Outras Despesas Correntes	39	Outros Serviços de Terceiros - Pessoa Jurídica	04	Administração	131	Comunicação Social	2038	Democracia e Aperfeiçoamento da Gestão Pública	2017	Comunicação Institucional	 	60509239000113	RADIO E TELEVISAO BANDEIRANTES S.A.	2017DF800159	00001	25/01/2017	562,28
20000	PRESIDENCIA DA REPUBLICA	20101	PRESIDENCIA DA REPUBLICA	110319	SECRETARIA DE COMUNICACAO SOCIAL/PR	3	Outras Despesas Correntes	39	Outros Serviços de Terceiros - Pessoa Jurídica	04	Administração	131	Comunicação Social	2038	Democracia e Aperfeiçoamento da Gestão Pública	2017	Comunicação Institucional	 	60509239000113	RADIO E TELEVISAO BANDEIRANTES S.A.	2017DF800215	00001	27/01/2017	44,65
20000	PRESIDENCIA DA REPUBLICA	20101	PRESIDENCIA DA REPUBLICA	110319	SECRETARIA DE COMUNICACAO SOCIAL/PR	3	Outras Despesas Correntes	39	Outros Serviços de Terceiros - Pessoa Jurídica	04	Administração	131	Comunicação Social	2038	Democracia e Aperfeiçoamento da Gestão Pública	2017	Comunicação Institucional	 	60509239000113	RADIO E TELEVISAO BANDEIRANTES S.A.	2017DF800267	00001	30/01/2017	118,84
20000	PRESIDENCIA DA REPUBLICA	20101	PRESIDENCIA DA REPUBLICA	110319	SECRETARIA DE COMUNICACAO SOCIAL/PR	3	Outras Despesas Correntes	39	Outros Serviços de Terceiros - Pessoa Jurídica	04	Administração	131	Comunicação Social	2038	Democracia e Aperfeiçoamento da Gestão Pública	2017	Comunicação Institucional	 	60509239000709	RADIO E TELEVISAO BANDEIRANTES S.A. [BAND]	2017DF800105	00001	25/01/2017	425,55
20000	PRESIDENCIA DA REPUBLICA	20101	PRESIDENCIA DA REPUBLICA	110319	SECRETARIA DE COMUNICACAO SOCIAL/PR	3	Outras Despesas Correntes	39	Outros Serviços de Terceiros - Pessoa Jurídica	04	Administração	131	Comunicação Social	2038	Democracia e Aperfeiçoamento da Gestão Pública	2017	Comunicação Institucional	 	60628369000175	RADIO E TELEVISAO RECORD S.A [REDE RECORD DE TELEVISAO E/OU RECORD TV]	2017DF800022	00001	24/01/2017	425,25
20000	PRESIDENCIA DA REPUBLICA	20101	PRESIDENCIA DA REPUBLICA	110319	SECRETARIA DE COMUNICACAO SOCIAL/PR	3	Outras Despesas Correntes	39	Outros Serviços de Terceiros - Pessoa Jurídica	04	Administração	131	Comunicação Social	2038	Democracia e Aperfeiçoamento da Gestão Pública	2017	Comunicação Institucional	 	60628369000175	RADIO E TELEVISAO RECORD S.A [REDE RECORD DE TELEVISAO E/OU RECORD TV]	2017DF800098	00001	25/01/2017	34665,35
20000	PRESIDENCIA DA REPUBLICA	20101	PRESIDENCIA DA REPUBLICA	110319	SECRETARIA DE COMUNICACAO SOCIAL/PR	3	Outras Despesas Correntes	39	Outros Serviços de Terceiros - Pessoa Jurídica	04	Administração	131	Comunicação Social	2038	Democracia e Aperfeiçoamento da Gestão Pública	2017	Comunicação Institucional	 	61342846000285	RADIO CLUBE DE SANTO ANDRE LTDA - EPP	2017DF800216	00001	27/01/2017	56,70
20000	PRESIDENCIA DA REPUBLICA	20101	PRESIDENCIA DA REPUBLICA	110319	SECRETARIA DE COMUNICACAO SOCIAL/PR	3	Outras Despesas Correntes	39	Outros Serviços de Terceiros - Pessoa Jurídica	04	Administração	131	Comunicação Social	2038	Democracia e Aperfeiçoamento da Gestão Pública	2017	Comunicação Institucional	 	61413092000126	TELEVISAO INDEPENDENTE DE SAO JOSE DO RIO PRETO LTDA [REDEVIDA DE TELEVISAO]	2017DF800091	00001	25/01/2017	9979,20
20000	PRESIDENCIA DA REPUBLICA	20101	PRESIDENCIA DA REPUBLICA	110319	SECRETARIA DE COMUNICACAO SOCIAL/PR	3	Outras Despesas Correntes	39	Outros Serviços de Terceiros - Pessoa Jurídica	04	Administração	131	Comunicação Social	2038	Democracia e Aperfeiçoamento da Gestão Pública	2017	Comunicação Institucional	 	77969145000120	TELEVISAO BANDEIRANTES DO PARANA LTDA	2017DF800021	00001	24/01/2017	179,40
20000	PRESIDENCIA DA REPUBLICA	20101	PRESIDENCIA DA REPUBLICA	110319	SECRETARIA DE COMUNICACAO SOCIAL/PR	3	Outras Despesas Correntes	39	Outros Serviços de Terceiros - Pessoa Jurídica	04	Administração	131	Comunicação Social	2038	Democracia e Aperfeiçoamento da Gestão Pública	2017	Comunicação Institucional	 	89294706000117	RADIO UIRAPURU LTDA - EPP [UIRAPURU]	2017DF800211	00001	27/01/2017	79,12
20000	PRESIDENCIA DA REPUBLICA	20101	PRESIDENCIA DA REPUBLICA	110319	SECRETARIA DE COMUNICACAO SOCIAL/PR	3	Outras Despesas Correntes	39	Outros Serviços de Terceiros - Pessoa Jurídica	04	Administração	131	Comunicação Social	2038	Democracia e Aperfeiçoamento da Gestão Pública	2017	Comunicação Institucional	 	91272286000110	RADIO ATLANTIDA FM DE TRAMANDAI LTDA [ATLANTIDA FM TRAMANDAI]	2017DF800242	00001	27/01/2017	83,14
20000	PRESIDENCIA DA REPUBLICA	20101	PRESIDENCIA DA REPUBLICA	110319	SECRETARIA DE COMUNICACAO SOCIAL/PR	3	Outras Despesas Correntes	39	Outros Serviços de Terceiros - Pessoa Jurídica	04	Administração	131	Comunicação Social	2038	Democracia e Aperfeiçoamento da Gestão Pública	2017	Comunicação Institucional	 	93646107000192	TELEVISAO URBANA LTDA - ME	2017DF800168	00001	25/01/2017	129,75
20000	PRESIDENCIA DA REPUBLICA	20101	PRESIDENCIA DA REPUBLICA	110319	SECRETARIA DE COMUNICACAO SOCIAL/PR	3	Outras Despesas Correntes	39	Outros Serviços de Terceiros - Pessoa Jurídica	04	Administração	131	Comunicação Social	2038	Democracia e Aperfeiçoamento da Gestão Pública	2017	Comunicação Institucional	 	95607941000102	RADIO IMEMBUI SA	2017DF800239	00001	27/01/2017	85,05
20000	PRESIDENCIA DA REPUBLICA	20101	PRESIDENCIA DA REPUBLICA	110319	SECRETARIA DE COMUNICACAO SOCIAL/PR	3	Outras Despesas Correntes	39	Outros Serviços de Terceiros - Pessoa Jurídica	04	Administração	131	Comunicação Social	2038	Democracia e Aperfeiçoamento da Gestão Pública	4641	Publicidade de Utilidade Pública	Publicidade	02717866000143	ATHALAIA GRAFICA E EDITORA LTDA	2017DF800006	00001	23/01/2017	685,13
20000	PRESIDENCIA DA REPUBLICA	20101	PRESIDENCIA DA REPUBLICA	110319	SECRETARIA DE COMUNICACAO SOCIAL/PR	3	Outras Despesas Correntes	39	Outros Serviços de Terceiros - Pessoa Jurídica	04	Administração	131	Comunicação Social	2038	Democracia e Aperfeiçoamento da Gestão Pública	4641	Publicidade de Utilidade Pública	Publicidade	02717866000143	ATHALAIA GRAFICA E EDITORA LTDA	2017DR800003	00001	23/01/2017	145,00
20000	PRESIDENCIA DA REPUBLICA	20101	PRESIDENCIA DA REPUBLICA	110319	SECRETARIA DE COMUNICACAO SOCIAL/PR	3	Outras Despesas Correntes	39	Outros Serviços de Terceiros - Pessoa Jurídica	04	Administração	131	Comunicação Social	2038	Democracia e Aperfeiçoamento da Gestão Pública	4641	Publicidade de Utilidade Pública	Publicidade	05428409000399	PROPEG COMUNICACAO S/A [PROPEG COMUNICACAO]	2017DF800217	00001	27/01/2017	949,58
20000	PRESIDENCIA DA REPUBLICA	20101	PRESIDENCIA DA REPUBLICA	110319	SECRETARIA DE COMUNICACAO SOCIAL/PR	3	Outras Despesas Correntes	39	Outros Serviços de Terceiros - Pessoa Jurídica	04	Administração	131	Comunicação Social	2038	Democracia e Aperfeiçoamento da Gestão Pública	4641	Publicidade de Utilidade Pública	Publicidade	05428409000399	PROPEG COMUNICACAO S/A [PROPEG COMUNICACAO]	2017DR800044	00001	27/01/2017	502,43
20000	PRESIDENCIA DA REPUBLICA	20101	PRESIDENCIA DA REPUBLICA	110319	SECRETARIA DE COMUNICACAO SOCIAL/PR	3	Outras Despesas Correntes	39	Outros Serviços de Terceiros - Pessoa Jurídica	04	Administração	131	Comunicação Social	2038	Democracia e Aperfeiçoamento da Gestão Pública	4641	Publicidade de Utilidade Pública	Publicidade	05428409000399	PROPEG COMUNICACAO S/A [PROPEG COMUNICACAO]	2017OB800005	00001	23/01/2017	1350,00
20000	PRESIDENCIA DA REPUBLICA	20101	PRESIDENCIA DA REPUBLICA	110319	SECRETARIA DE COMUNICACAO SOCIAL/PR	3	Outras Despesas Correntes	39	Outros Serviços de Terceiros - Pessoa Jurídica	04	Administração	131	Comunicação Social	2038	Democracia e Aperfeiçoamento da Gestão Pública	4641	Publicidade de Utilidade Pública	Publicidade	05428409000399	PROPEG COMUNICACAO S/A [PROPEG COMUNICACAO]	2017OB800039	00001	25/01/2017	14264,13
20000	PRESIDENCIA DA REPUBLICA	20101	PRESIDENCIA DA REPUBLICA	110319	SECRETARIA DE COMUNICACAO SOCIAL/PR	3	Outras Despesas Correntes	39	Outros Serviços de Terceiros - Pessoa Jurídica	04	Administração	131	Comunicação Social	2038	Democracia e Aperfeiçoamento da Gestão Pública	4641	Publicidade de Utilidade Pública	Publicidade	05428409000399	PROPEG COMUNICACAO S/A [PROPEG COMUNICACAO]	2017OB800049	00001	27/01/2017	57124,05
20000	PRESIDENCIA DA REPUBLICA	20101	PRESIDENCIA DA REPUBLICA	110319	SECRETARIA DE COMUNICACAO SOCIAL/PR	3	Outras Despesas Correntes	39	Outros Serviços de Terceiros - Pessoa Jurídica	04	Administração	131	Comunicação Social	2038	Democracia e Aperfeiçoamento da Gestão Pública	4641	Publicidade de Utilidade Pública	Publicidade	08220275000142	GRAFICA E EDITORA MOVIMENTO LTDA [GRAFICA E EDITORA MOVIMENTO]	2017DF800007	00001	23/01/2017	756,00
20000	PRESIDENCIA DA REPUBLICA	20101	PRESIDENCIA DA REPUBLICA	110319	SECRETARIA DE COMUNICACAO SOCIAL/PR	3	Outras Despesas Correntes	39	Outros Serviços de Terceiros - Pessoa Jurídica	04	Administração	131	Comunicação Social	2038	Democracia e Aperfeiçoamento da Gestão Pública	4641	Publicidade de Utilidade Pública	Publicidade	08220275000142	GRAFICA E EDITORA MOVIMENTO LTDA [GRAFICA E EDITORA MOVIMENTO]	2017DR800004	00001	23/01/2017	160,00
20000	PRESIDENCIA DA REPUBLICA	20101	PRESIDENCIA DA REPUBLICA	110319	SECRETARIA DE COMUNICACAO SOCIAL/PR	3	Outras Despesas Correntes	39	Outros Serviços de Terceiros - Pessoa Jurídica	04	Administração	131	Comunicação Social	2038	Democracia e Aperfeiçoamento da Gestão Pública	4641	Publicidade de Utilidade Pública	Publicidade	44597052007922	ABRIL COMUNICACOES S.A.	2017DF800218	00001	27/01/2017	5064,44
20000	PRESIDENCIA DA REPUBLICA	20101	PRESIDENCIA DA REPUBLICA	110319	SECRETARIA DE COMUNICACAO SOCIAL/PR	3	Outras Despesas Correntes	39	Outros Serviços de Terceiros - Pessoa Jurídica	04	Administração	131	Comunicação Social	2038	Democracia e Aperfeiçoamento da Gestão Pública	4641	Publicidade de Utilidade Pública	Publicidade	57118929000218	NOVA/SB COMUNICACAO LTDA.	2017DF800005	00001	23/01/2017	50,44
20000	PRESIDENCIA DA REPUBLICA	20101	PRESIDENCIA DA REPUBLICA	110319	SECRETARIA DE COMUNICACAO SOCIAL/PR	3	Outras Despesas Correntes	39	Outros Serviços de Terceiros - Pessoa Jurídica	04	Administração	131	Comunicação Social	2038	Democracia e Aperfeiçoamento da Gestão Pública	4641	Publicidade de Utilidade Pública	Publicidade	57118929000218	NOVA/SB COMUNICACAO LTDA.	2017DR800002	00001	23/01/2017	26,69
20000	PRESIDENCIA DA REPUBLICA	20101	PRESIDENCIA DA REPUBLICA	110319	SECRETARIA DE COMUNICACAO SOCIAL/PR	3	Outras Despesas Correntes	39	Outros Serviços de Terceiros - Pessoa Jurídica	04	Administração	131	Comunicação Social	2038	Democracia e Aperfeiçoamento da Gestão Pública	4641	Publicidade de Utilidade Pública	Publicidade	57118929000218	NOVA/SB COMUNICACAO LTDA.	2017OB800003	00001	23/01/2017	13960,49
20000	PRESIDENCIA DA REPUBLICA	20101	PRESIDENCIA DA REPUBLICA	110319	SECRETARIA DE COMUNICACAO SOCIAL/PR	3	Outras Despesas Correntes	39	Outros Serviços de Terceiros - Pessoa Jurídica	04	Administração	131	Comunicação Social	2101	Programa de Gestão e Manutenção da Presidência da República	2017	Comunicação Institucional	 	00105232000104	RADIO CLUBE CENTRO OESTE LTDA - ME [RADIO CLUBE]	2017DF800183	00001	26/01/2017	71,10
